Generated by http://statistics.gov.scot,2024-03-03T15:29:57+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Median
Sales,Price - Median
Measure (cell values): ,Median(Pounds (GBP))

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S08000017,Dumfries and Galloway,82192,92995,110000,120000,123000,117750,120310,115250,117000,116000,120000,120000,120000,123000,130000,129250,130000,140000,150000
http://statistics.gov.scot/id/statistical-geography/S08000029,Fife,74000,86000,97950,112500,118000,116250,115000,114500,110000,112000,120000,123500,125000,130000,137000,135000,144000,151000,155192.5
http://statistics.gov.scot/id/statistical-geography/S08000019,Forth Valley,79995,89950,100000,116950,119000,117500,115000,115000,115000,115000,120000,122500,122000,129950,137000,140000,149000,152625,165000
http://statistics.gov.scot/id/statistical-geography/S08000020,Grampian,80000,95000,117000,150000,155000,155000,160000,165000,164000,174000,185000,189139.5,175000,175000,175000,174999.5,175000,180000,179687.5
http://statistics.gov.scot/id/statistical-geography/S08000031,Greater Glasgow and Clyde,88657.5,99000,110000,122000,120000,115950,117500,116000,113500,113500,120000,125000,125000,131344.5,139000,140500,150000,159000,169500
http://statistics.gov.scot/id/statistical-geography/S08000022,Highland,84000,102000,120000,140000,135126.5,135000,135000,135000,132000,135000,142000,145000,148000,150000,160000,162000,170000,180000,193000
http://statistics.gov.scot/id/statistical-geography/S08000032,Lanarkshire,70000,82500,95000,105000,106000,99995,103000,101500,97000,97500,100500,105000,108000,115000,125000,128000,130250,135000,144000
http://statistics.gov.scot/id/statistical-geography/S08000024,Lothian,122229,130000,146000,160000,160000,153500,161105,160000,160000,160000,166500,178000,178500,189000,200000,210000,222000,236000,252001
http://statistics.gov.scot/id/statistical-geography/S08000025,Orkney,60000,85000,91700,100000,105000,110000,105000,110000,120000,120000,115000,121500,125000,141000,147000,150000,152250,170908,195000
http://statistics.gov.scot/id/statistical-geography/S08000026,Shetland,60000,69500,77075.5,96000,100111,95000,107000,115150,116250,121000,125000,135000,150000,150333,155000,153500,150000,163000,178000
http://statistics.gov.scot/id/statistical-geography/S08000030,Tayside,75000,90500,108000,127450,125000,126000,125000,129000,125000,130000,139050,140000,140000,145000,148000,155000,164000,170000,175000
http://statistics.gov.scot/id/statistical-geography/S08000028,Western Isles,55000,72250,75000,87250,90000,87000,86000,88760,90000,91000,88625,91000,95000,94500,100000,117000,120500,125000,136500
http://statistics.gov.scot/id/statistical-geography/S13002884,Abbey,89950,103000,103775,132000,134000,120000,125000,113500,123000,125000,125000,125000,129500,127500,135000,137500,126000,155000,171000
http://statistics.gov.scot/id/statistical-geography/S13002862,"Aboyne, Upper Deeside and Donside",135000,138000,175500,210000,217500,215000,235000,231500,244000,250000,227000,270500,242188,250000,227500,217500,242333,273000,245000
http://statistics.gov.scot/id/statistical-geography/S13003001,Aird and Loch Ness,120000,129250,175000,194222,182000,186100,175130,165000,155000,184000,170000,179995,184900,180000,205000,212875,222000,233250,248500
http://statistics.gov.scot/id/statistical-geography/S13003050,Airdrie Central,64725,64000,69000,77000,90000,99972.5,104000,92250,95000,80000,84500,77100,75750,80000,84625,80000,90000,87500,103000
http://statistics.gov.scot/id/statistical-geography/S13003049,Airdrie North,55000,72250,86500,100229,119500,110000,115000,80000,100000,123749.5,100995,91000,125000,110000,114500,105000,125000,123247.5,141575
http://statistics.gov.scot/id/statistical-geography/S13003053,Airdrie South,75000,80202.5,99000,100000,100000,106500,97131.6,100000,92000,86000,100000,100000,90500,110000,115000,125000,132000,130000,128650
http://statistics.gov.scot/id/statistical-geography/S13002845,Airyhall/Broomhill/Garthdee,95000,102000,124888.5,172500,158100,160100,177388.5,180000,180850,220110,230000,260261,197000,191500,188750,165000,169625,190003.5,160000
http://statistics.gov.scot/id/statistical-geography/S13002919,Almond,139972.5,148000,169950,200000,172282.5,180000,180540,210000,199995,214997.5,205000,239950,225000,225000,222361,247750,240000,261621,300000
http://statistics.gov.scot/id/statistical-geography/S13003071,Almond and Earn,137118,153000,184590,189995,190000,135000,199950,181750,160000,165000,173500,185000,174000,185000,194500,195000,241000,230000,228000
http://statistics.gov.scot/id/statistical-geography/S13002608,An Taobh Siar agus Nis,58000,76750,73000,82500,92500,91500,72000,77500,104500,75000,85500,85000,95000,90000,85000,126500,132500,112500,125000
http://statistics.gov.scot/id/statistical-geography/S13002976,Anderston/City/Yorkhill,148000,140000,149972.5,159950,146000,140000,135000,133500,130000,123250,125000,145700,148000,168000,173091.5,170000,180000,190000,192067
http://statistics.gov.scot/id/statistical-geography/S13002891,Annandale East and Eskdale ,85000,80550,115000,129000,124750,115000,116000,110000,115500,109000,117500,130750,106000,123000,140000,141250,130000,151000,156075
http://statistics.gov.scot/id/statistical-geography/S13002890,Annandale North,98000,105000,129997.5,135000,124995,128000,125000,125000,139950,146562.5,125000,123500,130495,134000,133750,146250,140000,147500,145000
http://statistics.gov.scot/id/statistical-geography/S13002889,Annandale South,79500,84375,101055,107750,114475,119975,102500,97500,105000,108000,115000,114250,110000,115750,118400,115000,120500,122250,130000
http://statistics.gov.scot/id/statistical-geography/S13002892,Annick,87750,100000,108900,156000,166300,140000,130000,132250,139000,141950,164500,175497.5,163027.5,178747.5,153997.5,150000,161995,181247.5,195200
http://statistics.gov.scot/id/statistical-geography/S13002873,Arbroath East and Lunan,47000,59500,80000,95075,92500,83500,98000,86000,85500,120000,100000,93500,110000,115028,115750,107000,108000,119000,120000
http://statistics.gov.scot/id/statistical-geography/S13002872,"Arbroath West, Letham and Friockheim",82995,95000,117277,132000,120750,128000,121000,118000,120000,124950,135000,137250,152000,163000,155000,155000,167500,180000,180000
http://statistics.gov.scot/id/statistical-geography/S13003036,Ardrossan and Arran,100000,109995,116000,131747.5,135000,120000,143500,125000,110000,116000,135000,134000,132250,146300,138000,149000,150000,156500,187000
http://statistics.gov.scot/id/statistical-geography/S13002828,Armadale and Blackridge,95995,112500,115000,124995,135000,129975,115000,110000,135200,140000,125000,139995,135000,131997.5,136500,155000,170000,160000,172882.5
http://statistics.gov.scot/id/statistical-geography/S13003099,Avondale and Stonehouse,82500,102000,110000,119950,125000,131000,125000,120000,114250,121500,125000,137000,135497.5,170000,181000,215000,192625,186000,228000
http://statistics.gov.scot/id/statistical-geography/S13003090,Ayr East,92000,98250,120000,130000,127428.545,115500,132500,120000,115000,120600,124999,118250,120250,125000,130000,129245,150000,140375,149999.5
http://statistics.gov.scot/id/statistical-geography/S13003089,Ayr North,60000,74000,83000,100000,95000,90000,91500,85000,80000,81500,85000,85000,87750,92000,100500,90000,100000,96750,109000
http://statistics.gov.scot/id/statistical-geography/S13003091,Ayr West,130000,150125,185000,195000,174372.5,185000,206000,182995,185000,185768.5,182000,198500,193500,180000,216275,194627,220627.5,242060,225162.5
http://statistics.gov.scot/id/statistical-geography/S13003009,Badenoch and Strathspey,106000,112500,156500,160000,160000,175000,175000,176000,165000,160500,173277.5,175000,172500,181000,200675,198000,210000,229000,256500
http://statistics.gov.scot/id/statistical-geography/S13002986,Baillieston,86250,103000,118000,132000,129000,126000,120500,131997.5,120000,110000,120000,146995,146000,159995,161000,169000,172625,185000,196075
http://statistics.gov.scot/id/statistical-geography/S13002898,Ballochmyle,49500,66311.5,75000,89950,85000,79500,70000,75500,78000,82750,65032.5,78653,78250,70000,75000,79500,85000,110000,122400
http://statistics.gov.scot/id/statistical-geography/S13002863,Banchory and Mid Deeside,165000,161000,175000,205625,245000,240000,249000,241500,235000,247500,286834.5,292000,250000,267500,282025,262500,288500,263750,270000
http://statistics.gov.scot/id/statistical-geography/S13002848,Banff and District,60000,74500,88571,125000,125000,121750,130000,120000,108000,117000,122500,130000,120000,139000,130000,155000,144100,148500,166500
http://statistics.gov.scot/id/statistical-geography/S13003121,Bannockburn,72500,85000,95750,102100,130000,119618,94000,97500,91500,91000,94250,96500,96252,102250,107004.5,125000,127000,125000,163500
http://statistics.gov.scot/id/statistical-geography/S13002600,"Barraigh, Bhatarsaigh, Eirisgeigh agus Uibhist a Deas",46500,57500,75000,62500,60000,80000,94000,57000,81500,53500,111000,82000,78500,67500,105000,125000,147500,135000,127500
http://statistics.gov.scot/id/statistical-geography/S13002914,"Barrhead, Liboside and Uplawmoor",70000,76000,86500,98000,97000,93000,99995,95000,94000,87000,102000,120000,120250,105000,132000,140000,155418,185250,219995
http://statistics.gov.scot/id/statistical-geography/S13002827,Bathgate,83500,92000,116205,132950,130000,123975,125000,120000,119000,128997.5,132255,139950,140000,142626.5,143000,136000,145000,150547.5,154500
http://statistics.gov.scot/id/statistical-geography/S13002902,Bearsden North,202000,211329,225000,247000,250000,225000,245000,221600,249974.5,245000,249950,280000,269000,310000,290000,338750,320000,353450,365000
http://statistics.gov.scot/id/statistical-geography/S13002903,Bearsden South,234000,230000,226995,249876,267500,220000,247750,245000,240000,245000,272877.5,248500,295000,295000,326000,314000,292516,342500,355000
http://statistics.gov.scot/id/statistical-geography/S13002601,Beinn na Foghla agus Uibhist a Tuath,41775,57000,60000,82000,64000,60000,87500,64750,65000,112500,100000,110000,72500,75000,80000,105000,116000,112500,116649.5
http://statistics.gov.scot/id/statistical-geography/S13003056,Bellshill,65581.17,82000,82000,88825,90000,82500,80000,75000,74000,85000,80000,73500,85000,83000,90000,90000,100000,102750,114000
http://statistics.gov.scot/id/statistical-geography/S13002904,Bishopbriggs North and Campsie,113000,140000,145000,157950,166975,149950,152985,150000,150000,146000,170000,173500,160250,180000,190000,207500,220000,228076.5,250545
http://statistics.gov.scot/id/statistical-geography/S13002905,Bishopbriggs South,122000,139500,135000,140000,145000,137750,140000,135000,138000,155500,150364,150000,177475,171575,161500,175555,178054.5,181000,210000
http://statistics.gov.scot/id/statistical-geography/S13003085,"Bishopton, Bridge of Weir and Langbank",130000,152500,150000,181250,180000,159997.5,168000,165000,143000,175000,226995,189997.5,187000,200000,216997,239995,239497.5,254975,260000
http://statistics.gov.scot/id/statistical-geography/S13002998,Black Isle,126000,155000,170000,196000,190000,185000,186250,180950,167500,185000,194950,210179,197000,221000,230000,200000,223000,237500,261250
http://statistics.gov.scot/id/statistical-geography/S13003065,Blairgowrie and Glens,101075,116000,135000,146450,159995,140000,140000,152000,147000,160000,155500,165000,147500,154500,164000,170750,187000,180000,200000
http://statistics.gov.scot/id/statistical-geography/S13003109,Blantyre,52000,63000,74000,85020,85000,75000,80000,77500,80000,70000,70000,80000,80000,83250,100000,118000,120000,118050,121625
http://statistics.gov.scot/id/statistical-geography/S13002940,Bonnybridge and Larbert,108995,114995,138250,163000,132950,131500,128995,129997.5,130000,130000,125000,128000,143755.5,161000,160000,159000,166000,183250,205875
http://statistics.gov.scot/id/statistical-geography/S13003019,Bonnyrigg,105000,118250,127500,149997.5,172500,155000,165500,165000,145000,150000,155000,169000,175000,175000,172000,183000,197000,202000,228000
http://statistics.gov.scot/id/statistical-geography/S13003110,Bothwell and Uddingston,138950,140055,125000,125000,159000,150000,172500,162750,155250,149000,173975,187350,170000,203000,195000,195000,200000,190000,182500
http://statistics.gov.scot/id/statistical-geography/S13002936,Bo’ness and Blackness,71000,82250,96000,111315,110000,110500,89000,95000,95000,92500,95000,97787.5,100000,120000,125000,125000,124875,132250,155000
http://statistics.gov.scot/id/statistical-geography/S13002868,Brechin and Edzell,58828.5,75000,70000,101000,112000,115000,132500,125000,125000,120000,150500,123000,119000,100000,120000,120750,140000,145000,163000
http://statistics.gov.scot/id/statistical-geography/S13002836,Bridge of Don,93500,110943,125000,170000,170000,165000,170000,175000,174500,187500,215500,230000,215000,195600,195000,180000,180000,198600,187000
http://statistics.gov.scot/id/statistical-geography/S13002821,"Broxburn, Uphall and Winchburgh",85975,93500,115250,120000,124500,115000,116000,119750,120000,119997.5,131000,165000,145375,135250,163000,152000,186995,180995,195164
http://statistics.gov.scot/id/statistical-geography/S13002966,"Buckhaven, Methil and Wemyss Villages",35000,46400,61500,71500,73000,73500,65000,69997.5,64975,67950,67000,77000,74000,72000,78000,72750,73500,80375,93750
http://statistics.gov.scot/id/statistical-geography/S13003026,Buckie,60500,65000,84500,110000,116750,110000,121000,112750,110000,125000,120000,114000,111750,130000,120000,130000,150150,145000,159000
http://statistics.gov.scot/id/statistical-geography/S13002953,"Burntisland, Kinghorn and Western Kirkcaldy",87750,105000,111750,128000,135000,140000,131500,137000,124000,124000,130000,131250,139975,151000,150000,156250,160000,175000,145000
http://statistics.gov.scot/id/statistical-geography/S13002975,Calton,83500,80000,92000,109428.57,118000,105000,89995,95000,82500,56500,85000,115000,96995,93995,113075,117100,113062.5,127500,143250
http://statistics.gov.scot/id/statistical-geography/S13003108,Cambuslang East,120000,125000,134375,134000,142000,135500,145995,144995,149997.5,133995,155000,158500,177000,190250,180000,182500,193995,206000,221995
http://statistics.gov.scot/id/statistical-geography/S13003107,Cambuslang West,96650,135500,123300,135000,138500,100000,124995,132995,121750,122997.5,125000,140000,134000,140000,164995,179000,184995,166085,173000
http://statistics.gov.scot/id/statistical-geography/S13002982,Canal,62000,84997.5,105105,115000,115000,74500,81000,78525,87750,71000,78500,81500,86000,85000,112500,112500,100000,112900,131000
http://statistics.gov.scot/id/statistical-geography/S13003000,Caol and Mallaig,78000,90000,106500,133000,134500,145000,138137.5,155000,145000,127000,139500,142000,150000,155550,190000,155000,175000,205000,217500
http://statistics.gov.scot/id/statistical-geography/S13002970,Cardonald,67000,77000,85000,93000,92875,85000,81000,80000,78000,72000,76000,77000,84000,85750,89750,88000,100000,107500,116500
http://statistics.gov.scot/id/statistical-geography/S13002871,Carnoustie and District,96750,120000,140525,153297.5,157475,145000,150000,150000,138125,145000,150000,166750,165500,160546,169000,170000,172000,179500,189000
http://statistics.gov.scot/id/statistical-geography/S13003063,Carse of Gowrie,115747.5,130000,153587.5,172297.5,182000,150000,194500,173900,171497.5,167347.5,175250,184950,172000,189000,189500,200000,195000,210000,215000
http://statistics.gov.scot/id/statistical-geography/S13002939,"Carse, Kinnaird and Tryst",75000,88500,95500,109995,124950,117950,125000,125000,122750,124999.5,119950,124500,135000,132000,147777,153300,160000,183500,173166.5
http://statistics.gov.scot/id/statistical-geography/S13002883,Castle Douglas and Crocketford,93000,116277.5,156995,158000,142050,147500,148000,135000,166500,145800,150000,136250,143000,144531.5,175000,165000,165000,190000,175276
http://statistics.gov.scot/id/statistical-geography/S13002851,Central Buchan,80000,97000,99000,160000,145500,141000,143000,150000,160000,156500,177750,191500,180000,160000,150000,165000,179500,199500,199995
http://statistics.gov.scot/id/statistical-geography/S13002929,City Centre,191200,190059.5,220000,250000,247000,236815,275000,245000,250000,261050,305000,290000,306000,335000,369258.5,360000,399123,387500,401804.5
http://statistics.gov.scot/id/statistical-geography/S13002877,Clackmannanshire Central,53267.675,68000,77200,99500,91000,90000,90000,82500,75000,77750,82500,85000,90000,90000,92000,101500,122525,133250,135000
http://statistics.gov.scot/id/statistical-geography/S13002879,Clackmannanshire East,81500,90455,160000,187000,192500,170000,169995,172500,176500,153750,172750,179747.5,187500,181500,155000,199159.5,198277.5,228000,250000
http://statistics.gov.scot/id/statistical-geography/S13002876,Clackmannanshire North,56997.5,65000,79995,90000,92375,90000,87500,82000,83500,75000,85000,90000,87000,99000,120600,104000,126500,132000,120000
http://statistics.gov.scot/id/statistical-geography/S13002878,Clackmannanshire South,62500,69475,82000,97995,88000,92000,84000,83500,85750,91000,109999,103000,93100,104000,115000,106500,95000,120000,129659
http://statistics.gov.scot/id/statistical-geography/S13002875,Clackmannanshire West,123000,136995,145250,142000,135500,135997.5,113000,117000,107500,120000,125000,130000,118000,140000,134542,140000,154000,128600,147500
http://statistics.gov.scot/id/statistical-geography/S13002917,"Clarkston, Netherlee and Williamwood",151000,155000,160000,192250,192000,198000,200000,199500,201000,197250,224285.5,206275,195000,230230,233616,251000,240250,265500,302963.5
http://statistics.gov.scot/id/statistical-geography/S13003126,Clydebank Central,57000,72000,82910.5,92500,96250,85000,90000,83750,83450,79995,99000,84000,83000,85000,87000,104500,110000,110000,117500
http://statistics.gov.scot/id/statistical-geography/S13003127,Clydebank Waterfront,65500,80000,84000,88125,100500,89000,90000,94250,88000,80000,80750,88000,83250,85000,90000,88000,94750,101000,112000
http://statistics.gov.scot/id/statistical-geography/S13003097,Clydesdale East ,104450,90000,119000,125000,138250,135000,135500,135000,146500,138000,122000,145000,148500,170000,165000,162000,185000,196950,219000
http://statistics.gov.scot/id/statistical-geography/S13003096,Clydesdale North,64000,93500,120000,119450,132569,158500,120000,112000,105000,100000,105000,112500,105850,102500,120000,115000,129000,130000,138000
http://statistics.gov.scot/id/statistical-geography/S13003098,Clydesdale South,60000,96062.5,108000,124945,111000,99997,115000,124500,125875,106000,85000,114000,112000,120000,119999,120000,131000,140000,147550
http://statistics.gov.scot/id/statistical-geography/S13003095,Clydesdale West,68750,75000,95050,120000,115000,104247.5,105000,100000,102500,113375,108997.5,107500,118000,124995,123000,130000,145000,159997.5,162122
http://statistics.gov.scot/id/statistical-geography/S13003048,Coatbridge North,54900,67777,75000,89000,85000,80027.5,80000,77750,76000,79997.5,85000,90000,92789.5,87750,80000,84000,100000,100000,120000
http://statistics.gov.scot/id/statistical-geography/S13003052,Coatbridge South,68000,88000,100000,99500,96000,83000,94950,92000,81500,97500,106000,110500,110000,114000,103000,120000,115505,132250,144111.5
http://statistics.gov.scot/id/statistical-geography/S13003051,Coatbridge West,72000,83125,89997.5,94500,80000,80750,76050,82000,80000,80000,75000,80000,77500,76500,91200,120220,101000,136282.5,110000
http://statistics.gov.scot/id/statistical-geography/S13002548,Coldside,44500,52500,67088.5,89000,82000,75000,81500,77000,76250,83000,80125,83000,82000,84000,86750,80000,90000,93006,90000
http://statistics.gov.scot/id/statistical-geography/S13002926,Colinton/Fairmilehead,180000,177839.5,210150,215328,235063,204000,250000,245000,214000,249995,285179,287495,300000,280000,280000,299000,260000,322000,305500
http://statistics.gov.scot/id/statistical-geography/S13002924,Corstorphine/Murrayfield,157500,171000,180000,201751,205000,195000,205500,205000,197875,186275,222251,242042,223768.5,248000,264000,265000,275000,280147.5,300000
http://statistics.gov.scot/id/statistical-geography/S13002521,Cowal,91500,120000,118500,145000,125000,130000,142500,120500,135000,117250,120000,110500,132000,125000,125000,148000,167750,181500,167500
http://statistics.gov.scot/id/statistical-geography/S13003128,Cowdenbeath,52500,62750,77500,92000,96500,85000,90000,86000,80000,98975,93000,96000,112500,110000,116500,122000,125050,136500,126000
http://statistics.gov.scot/id/statistical-geography/S13002932,Craigentinny/Duddingston,114000,119000,136000,143341,135000,130275,140000,127995,130995,134500,132500,138780,155000,170000,179645,190000,190000,196000,210000
http://statistics.gov.scot/id/statistical-geography/S13002995,Cromarty Firth,60000,79500,96000,110000,138500,117500,103700,111000,114000,120000,130000,139500,132500,140000,127000,138000,150000,169750,150000
http://statistics.gov.scot/id/statistical-geography/S13003006,Culloden  and Ardersier,80000,95056,118000,122000,140000,130000,130000,140000,140000,131000,128500,141750,139150,155000,170000,176000,187500,215000,229950
http://statistics.gov.scot/id/statistical-geography/S13003045,Cumbernauld East,48000,57750,62200,71625,78000,70000,75000,70000,53500,57000,61555,70000,72000,75000,84000,82000,85000,88762,95000
http://statistics.gov.scot/id/statistical-geography/S13003043,Cumbernauld North,120500,142500,150000,170000,169750,165000,147000,162500,147750,140000,160000,165000,175760,168000,194997.5,197000,197000,202000,219000
